transit_timestamp,bus_route,ridership,transfers
06/29/2022 01:00:00 PM,BX12+,1037,237
12/29/2020 03:00:00 AM,BX12+,0,0
07/29/2024 07:00:00 PM,BX12+,324,65
02/16/2024 03:00:00 PM,BX12+,774,140
09/25/2022 09:00:00 AM,BX12+,418,56
04/26/2022 05:00:00 AM,BX12+,174,19
05/10/2021 05:00:00 AM,BX12+,208,31
07/03/2024 06:00:00 PM,BX12+,511,85
09/05/2021 12:00:00 AM,BX12+,1,0
08/25/2023 05:00:00 PM,BX12+,889,164
05/21/2022 01:00:00 PM,BX12+,1060,206
12/12/2024 11:00:00 PM,BX12+,11,2
11/20/2024 11:00:00 AM,BX12+,688,160
05/10/2024 08:00:00 AM,BX12+,910,171
12/06/2020 05:00:00 AM,BX12+,5,0
10/08/2023 10:00:00 PM,BX12+,67,17
09/09/2020 05:00:00 AM,BX12+,164,31
11/27/2020 01:00:00 AM,BX12+,0,0
06/04/2022 09:00:00 AM,BX12+,853,149
10/29/2020 08:00:00 AM,BX12+,1459,232
12/02/2021 05:00:00 AM,BX12+,171,22
08/06/2021 07:00:00 AM,BX12+,1419,204
08/04/2022 07:00:00 AM,BX12+,1468,230
06/30/2022 01:00:00 AM,BX12+,2,0
02/05/2021 11:00:00 PM,BX12+,24,3
08/13/2023 04:00:00 AM,BX12+,1,0
01/25/2021 03:00:00 PM,BX12+,1118,219
09/30/2022 09:00:00 AM,BX12+,1007,189
01/06/2023 09:00:00 PM,BX12+,216,45
12/14/2022 03:00:00 AM,BX12+,0,0
05/14/2021 01:00:00 PM,BX12+,1132,231
12/20/2024 02:00:00 PM,BX12+,691,126
10/18/2021 11:00:00 AM,BX12+,766,156
03/21/2023 04:00:00 AM,BX12+,0,0
12/09/2024 03:00:00 PM,BX12+,602,120
05/05/2023 03:00:00 PM,BX12+,1004,161
03/24/2023 07:00:00 PM,BX12+,608,109
02/18/2021 09:00:00 AM,BX12+,669,161
12/19/2024 08:00:00 PM,BX12+,280,45
06/07/2022 09:00:00 AM,BX12+,990,212
06/30/2021 09:00:00 AM,BX12+,1018,226
04/06/2024 08:00:00 AM,BX12+,501,94
05/02/2022 12:00:00 AM,BX12+,2,0
12/04/2023 11:00:00 PM,BX12+,17,3
11/23/2024 11:00:00 PM,BX12+,27,10
07/19/2023 01:00:00 PM,BX12+,713,149
01/11/2023 08:00:00 PM,BX12+,275,61
09/19/2021 12:00:00 PM,BX12+,843,135
11/12/2020 05:00:00 AM,BX12+,153,14
05/12/2022 02:00:00 PM,BX12+,1132,221
03/20/2024 03:00:00 PM,BX12+,756,133
03/24/2024 12:00:00 AM,BX12+,2,1
03/06/2021 02:00:00 AM,BX12+,0,0
05/26/2021 05:00:00 AM,BX12+,192,27
02/23/2024 03:00:00 PM,BX12+,754,147
08/18/2022 05:00:00 PM,BX12+,1191,241
09/29/2024 02:00:00 AM,BX12+,0,0
07/09/2022 06:00:00 AM,BX12+,359,46
02/28/2023 07:00:00 AM,BX12+,1340,185
08/17/2022 04:00:00 AM,BX12+,0,0
12/05/2023 02:00:00 AM,BX12+,0,0
08/20/2021 10:00:00 PM,BX12+,188,31
09/03/2023 09:00:00 PM,BX12+,162,27
05/01/2022 06:00:00 AM,BX12+,161,20
12/27/2023 08:00:00 PM,BX12+,209,34
11/17/2020 02:00:00 AM,BX12+,0,0
12/11/2020 03:00:00 PM,BX12+,1264,250
07/23/2021 10:00:00 PM,BX12+,183,21
06/05/2021 03:00:00 PM,BX12+,1007,176
03/03/2024 05:00:00 PM,BX12+,460,56
11/26/2024 10:00:00 PM,BX12+,78,23
02/13/2024 07:00:00 PM,BX12+,242,46
12/07/2023 04:00:00 PM,BX12+,884,147
10/17/2020 10:00:00 PM,BX12+,200,25
01/06/2024 07:00:00 PM,BX12+,165,29
02/16/2023 06:00:00 PM,BX12+,743,164
10/12/2022 10:00:00 AM,BX12+,857,192
12/31/2020 07:00:00 AM,BX12+,900,152
09/08/2020 10:00:00 PM,BX12+,79,12
03/22/2023 01:00:00 PM,BX12+,1005,195
12/22/2024 02:00:00 AM,BX12+,0,0
12/19/2023 06:00:00 PM,BX12+,550,95
10/08/2024 06:00:00 AM,BX12+,749,122
06/20/2023 02:00:00 PM,BX12+,1051,207
12/06/2020 12:00:00 PM,BX12+,729,107
09/12/2024 04:00:00 PM,BX12+,908,194
07/21/2021 04:00:00 AM,BX12+,1,0
06/24/2021 11:00:00 AM,BX12+,827,169
11/08/2021 05:00:00 AM,BX12+,185,32
11/30/2021 03:00:00 PM,BX12+,1326,244
01/01/2024 03:00:00 AM,BX12+,0,0
03/18/2023 06:00:00 AM,BX12+,263,27
10/10/2023 02:00:00 AM,BX12+,0,0
12/08/2020 06:00:00 AM,BX12+,867,113
11/11/2024 08:00:00 PM,BX12+,203,37
12/25/2024 02:00:00 PM,BX12+,270,48
09/30/2023 08:00:00 PM,BX12+,306,36
02/20/2021 08:00:00 PM,BX12+,313,46
02/01/2022 11:00:00 AM,BX12+,658,132
08/07/2022 05:00:00 PM,BX12+,531,82
03/04/2021 02:00:00 AM,BX12+,1,0
04/20/2024 10:00:00 AM,BX12+,440,71
05/11/2021 12:00:00 AM,BX12+,0,0
06/24/2021 10:00:00 PM,BX12+,175,24
06/17/2023 11:00:00 AM,BX12+,736,125
03/31/2022 12:00:00 AM,BX12+,12,0
08/19/2021 06:00:00 AM,BX12+,806,121
03/22/2022 07:00:00 PM,BX12+,648,113
11/06/2021 06:00:00 PM,BX12+,696,93
05/29/2021 06:00:00 AM,BX12+,291,42
11/13/2022 08:00:00 AM,BX12+,463,68
05/07/2021 08:00:00 PM,BX12+,617,120
06/06/2021 08:00:00 PM,BX12+,383,46
10/19/2021 07:00:00 AM,BX12+,2144,316
12/27/2023 01:00:00 AM,BX12+,0,0
01/11/2021 12:00:00 PM,BX12+,759,158
11/15/2024 06:00:00 AM,BX12+,672,105
12/17/2021 10:00:00 AM,BX12+,907,195
03/29/2023 02:00:00 AM,BX12+,0,0
04/15/2023 02:00:00 AM,BX12+,0,0
07/31/2022 10:00:00 PM,BX12+,127,26
07/05/2021 10:00:00 AM,BX12+,575,111
10/13/2024 04:00:00 AM,BX12+,0,0
08/23/2024 03:00:00 PM,BX12+,726,155
11/06/2020 06:00:00 PM,BX12+,819,136
01/07/2021 01:00:00 PM,BX12+,854,169
08/06/2021 05:00:00 AM,BX12+,205,17
03/04/2022 06:00:00 PM,BX12+,835,157
12/15/2022 02:00:00 AM,BX12+,0,0
03/23/2022 04:00:00 PM,BX12+,1302,239
01/14/2023 09:00:00 PM,BX12+,160,24
06/28/2023 05:00:00 AM,BX12+,200,17
02/25/2023 05:00:00 PM,BX12+,667,100
12/19/2023 09:00:00 AM,BX12+,813,175
08/03/2023 03:00:00 PM,BX12+,1033,191
01/26/2023 03:00:00 PM,BX12+,1048,212
01/03/2022 07:00:00 PM,BX12+,0,0
05/02/2022 07:00:00 AM,BX12+,1294,218
09/06/2024 02:00:00 PM,BX12+,832,115
11/17/2024 08:00:00 AM,BX12+,336,71
08/07/2021 04:00:00 AM,BX12+,0,0
09/05/2022 01:00:00 AM,BX12+,0,0
10/14/2021 07:00:00 AM,BX12+,1992,331
06/05/2023 12:00:00 AM,BX12+,0,0
09/01/2022 08:00:00 PM,BX12+,458,67
02/01/2021 07:00:00 AM,BX12+,530,86
07/09/2024 03:00:00 AM,BX12+,0,0
05/23/2022 06:00:00 AM,BX12+,1103,144
09/24/2022 08:00:00 AM,BX12+,721,106
03/26/2024 05:00:00 AM,BX12+,151,18
10/08/2024 01:00:00 PM,BX12+,801,154
08/09/2021 08:00:00 PM,BX12+,472,72
12/27/2020 11:00:00 PM,BX12+,16,2
03/16/2024 06:00:00 AM,BX12+,172,24
10/05/2022 06:00:00 AM,BX12+,840,128
01/22/2023 11:00:00 PM,BX12+,10,1
04/30/2023 09:00:00 AM,BX12+,397,43
06/25/2024 02:00:00 AM,BX12+,0,0
05/06/2023 09:00:00 PM,BX12+,229,37
10/22/2023 09:00:00 AM,BX12+,383,54
10/31/2021 11:00:00 PM,BX12+,23,5
01/15/2022 11:00:00 PM,BX12+,19,3
10/03/2021 01:00:00 PM,BX12+,863,132
12/28/2023 05:00:00 PM,BX12+,638,125
04/18/2022 04:00:00 PM,BX12+,1260,232
08/17/2021 12:00:00 AM,BX12+,0,0
06/26/2024 06:00:00 AM,BX12+,638,99
04/09/2022 06:00:00 PM,BX12+,682,93
07/10/2024 01:00:00 PM,BX12+,493,111
08/22/2023 01:00:00 AM,BX12+,0,0
11/17/2020 09:00:00 PM,BX12+,243,34
05/20/2022 03:00:00 AM,BX12+,0,0
01/09/2023 10:00:00 AM,BX12+,693,135
08/01/2023 07:00:00 PM,BX12+,569,105
04/14/2022 04:00:00 AM,BX12+,2,0
06/09/2022 07:00:00 AM,BX12+,1528,234
11/20/2023 04:00:00 PM,BX12+,944,155
05/13/2021 03:00:00 PM,BX12+,1282,263
10/17/2022 12:00:00 PM,BX12+,844,169
12/02/2023 02:00:00 AM,BX12+,0,0
08/19/2023 04:00:00 PM,BX12+,751,128
03/19/2024 04:00:00 PM,BX12+,877,162
05/18/2023 07:00:00 AM,BX12+,1513,227
12/23/2020 06:00:00 AM,BX12+,753,126
04/02/2022 07:00:00 AM,BX12+,536,91
10/17/2020 01:00:00 AM,BX12+,0,0
12/30/2023 11:00:00 AM,BX12+,486,108
12/16/2024 11:00:00 AM,BX12+,494,121
05/21/2024 08:00:00 AM,BX12+,1016,206
12/22/2024 09:00:00 AM,BX12+,297,57
04/06/2024 11:00:00 AM,BX12+,558,104
10/31/2024 07:00:00 AM,BX12+,949,95
07/25/2023 10:00:00 PM,BX12+,114,25
10/23/2024 08:00:00 AM,BX12+,1114,235
10/08/2020 03:00:00 PM,BX12+,1246,226
09/12/2022 05:00:00 PM,BX12+,1217,231
11/16/2023 09:00:00 AM,BX12+,745,150
02/14/2023 12:00:00 AM,BX12+,0,0
06/10/2024 04:00:00 PM,BX12+,922,131
08/27/2021 01:00:00 AM,BX12+,0,0
08/25/2021 07:00:00 AM,BX12+,1477,227
03/10/2021 09:00:00 PM,BX12+,237,35
11/19/2020 10:00:00 AM,BX12+,730,151
07/20/2021 10:00:00 AM,BX12+,863,198
01/07/2021 09:00:00 PM,BX12+,198,25
09/07/2021 11:00:00 AM,BX12+,907,209
07/24/2023 10:00:00 AM,BX12+,708,153
11/02/2021 01:00:00 PM,BX12+,1048,203
05/29/2024 06:00:00 PM,BX12+,543,105
09/15/2023 05:00:00 PM,BX12+,960,195
02/18/2021 10:00:00 AM,BX12+,471,108
10/09/2023 02:00:00 AM,BX12+,0,0
11/02/2024 05:00:00 AM,BX12+,7,1
10/25/2020 11:00:00 AM,BX12+,672,122
02/12/2024 03:00:00 PM,BX12+,856,140
06/29/2024 08:00:00 PM,BX12+,259,31
09/15/2020 09:00:00 PM,BX12+,222,35
02/12/2021 03:00:00 AM,BX12+,0,0
09/15/2024 03:00:00 PM,BX12+,613,113
10/08/2023 08:00:00 AM,BX12+,344,52
06/19/2024 03:00:00 PM,BX12+,736,113
08/27/2024 12:00:00 PM,BX12+,496,116
11/13/2023 06:00:00 AM,BX12+,879,118
12/15/2021 10:00:00 AM,BX12+,915,208
09/16/2023 03:00:00 AM,BX12+,0,0
03/30/2024 10:00:00 AM,BX12+,491,108
03/28/2021 07:00:00 PM,BX12+,306,37
01/18/2021 07:00:00 PM,BX12+,487,75
08/19/2022 02:00:00 PM,BX12+,907,185
04/13/2021 06:00:00 PM,BX12+,964,140
10/27/2022 07:00:00 AM,BX12+,1800,261
02/15/2021 03:00:00 PM,BX12+,914,162
08/06/2023 06:00:00 AM,BX12+,141,16
01/07/2021 06:00:00 AM,BX12+,764,113
11/18/2022 06:00:00 PM,BX12+,782,148
12/05/2020 12:00:00 AM,BX12+,0,0
04/05/2022 05:00:00 PM,BX12+,1298,258
01/21/2022 01:00:00 AM,BX12+,0,0
01/14/2022 12:00:00 PM,BX12+,689,130
06/28/2021 12:00:00 PM,BX12+,767,181
06/03/2023 05:00:00 PM,BX12+,734,109
09/26/2022 10:00:00 AM,BX12+,825,180
07/03/2022 04:00:00 AM,BX12+,0,0
09/13/2023 05:00:00 PM,BX12+,1017,198
01/16/2021 12:00:00 PM,BX12+,709,112
04/25/2021 11:00:00 PM,BX12+,21,4
12/10/2022 07:00:00 PM,BX12+,416,67
10/31/2022 02:00:00 AM,BX12+,0,0
10/16/2021 08:00:00 AM,BX12+,776,121
02/05/2024 12:00:00 AM,BX12+,0,0
06/03/2022 01:00:00 AM,BX12+,0,0
12/05/2022 01:00:00 PM,BX12+,974,173
08/23/2021 01:00:00 AM,BX12+,0,0
09/25/2023 02:00:00 AM,BX12+,0,0
10/22/2024 02:00:00 PM,BX12+,726,142
03/09/2022 06:00:00 AM,BX12+,1039,147
09/14/2024 04:00:00 AM,BX12+,0,0
04/21/2022 07:00:00 AM,BX12+,1407,221
10/07/2022 02:00:00 PM,BX12+,1213,259
09/24/2021 01:00:00 AM,BX12+,0,0
03/26/2024 01:00:00 PM,BX12+,717,159
12/08/2024 08:00:00 PM,BX12+,149,13
12/26/2024 04:00:00 AM,BX12+,1,0
03/20/2022 09:00:00 PM,BX12+,169,20
05/08/2024 12:00:00 PM,BX12+,650,145
05/10/2021 07:00:00 AM,BX12+,1477,227
10/26/2020 02:00:00 AM,BX12+,1,0
04/15/2021 03:00:00 AM,BX12+,0,0
04/11/2022 04:00:00 AM,BX12+,0,0
01/09/2021 10:00:00 AM,BX12+,594,117
01/26/2024 12:00:00 AM,BX12+,0,0
01/05/2022 11:00:00 AM,BX12+,0,0
01/25/2022 02:00:00 AM,BX12+,0,0
04/07/2024 03:00:00 PM,BX12+,560,86
04/23/2021 04:00:00 AM,BX12+,0,0
08/14/2023 11:00:00 PM,BX12+,16,4
05/26/2021 04:00:00 AM,BX12+,0,0
10/23/2022 02:00:00 AM,BX12+,0,0
09/27/2022 09:00:00 AM,BX12+,969,202
04/25/2024 08:00:00 AM,BX12+,919,169
11/08/2024 01:00:00 AM,BX12+,0,0
01/07/2023 07:00:00 PM,BX12+,433,69
12/11/2022 04:00:00 PM,BX12+,551,95
12/02/2020 06:00:00 PM,BX12+,791,162
04/18/2021 03:00:00 PM,BX12+,896,129
04/29/2023 11:00:00 PM,BX12+,31,2
07/01/2022 12:00:00 AM,BX12+,0,0
02/05/2024 02:00:00 PM,BX12+,731,128
07/29/2022 06:00:00 PM,BX12+,834,154
12/10/2023 10:00:00 AM,BX12+,361,68
10/23/2024 07:00:00 PM,BX12+,367,76
06/07/2021 03:00:00 AM,BX12+,0,0
12/18/2023 07:00:00 AM,BX12+,703,106
05/04/2022 04:00:00 PM,BX12+,1349,222
06/20/2021 04:00:00 PM,BX12+,827,120
05/02/2021 10:00:00 AM,BX12+,595,119
09/25/2022 05:00:00 PM,BX12+,544,80
01/23/2024 12:00:00 PM,BX12+,487,101
02/29/2024 02:00:00 AM,BX12+,1,0
05/27/2024 03:00:00 AM,BX12+,0,0
12/19/2023 06:00:00 AM,BX12+,721,109
05/31/2024 07:00:00 AM,BX12+,941,161
03/20/2024 10:00:00 PM,BX12+,61,14
06/18/2023 09:00:00 PM,BX12+,237,35
10/26/2023 07:00:00 PM,BX12+,468,76
03/12/2023 02:00:00 PM,BX12+,851,153
06/17/2024 07:00:00 PM,BX12+,416,90
08/14/2021 01:00:00 PM,BX12+,862,180
11/14/2021 10:00:00 AM,BX12+,543,88
08/10/2022 07:00:00 AM,BX12+,1470,248
05/27/2024 03:00:00 PM,BX12+,303,45
03/31/2021 11:00:00 PM,BX12+,18,3
11/23/2023 09:00:00 AM,BX12+,335,50
04/02/2022 08:00:00 AM,BX12+,619,87
06/03/2021 10:00:00 AM,BX12+,683,172
12/27/2024 11:00:00 PM,BX12+,7,3
02/01/2024 01:00:00 AM,BX12+,0,0
02/10/2023 03:00:00 PM,BX12+,1203,255
04/03/2021 01:00:00 PM,BX12+,956,164
01/29/2021 03:00:00 AM,BX12+,0,0
07/22/2023 08:00:00 AM,BX12+,703,116
03/07/2022 11:00:00 AM,BX12+,761,165
04/11/2023 06:00:00 AM,BX12+,833,114
01/03/2022 03:00:00 PM,BX12+,0,0
05/23/2023 08:00:00 AM,BX12+,1360,246
07/24/2021 07:00:00 PM,BX12+,621,94
10/10/2024 05:00:00 PM,BX12+,881,183
09/27/2022 05:00:00 AM,BX12+,192,25
10/11/2022 03:00:00 PM,BX12+,1263,271
06/04/2023 05:00:00 PM,BX12+,589,90
03/13/2023 09:00:00 AM,BX12+,955,210
06/18/2024 10:00:00 AM,BX12+,583,129
12/12/2023 06:00:00 PM,BX12+,563,106
07/08/2021 05:00:00 AM,BX12+,187,24
03/02/2022 03:00:00 PM,BX12+,1218,217
02/09/2024 10:00:00 AM,BX12+,549,103
02/13/2022 05:00:00 AM,BX12+,2,0
10/09/2020 04:00:00 AM,BX12+,0,0
02/19/2023 07:00:00 PM,BX12+,371,62
04/10/2022 12:00:00 PM,BX12+,709,137
12/09/2022 07:00:00 PM,BX12+,442,79
04/10/2024 11:00:00 PM,BX12+,8,0
07/13/2024 03:00:00 AM,BX12+,0,0
03/29/2023 07:00:00 PM,BX12+,594,124
09/12/2024 01:00:00 PM,BX12+,803,172
11/28/2021 12:00:00 AM,BX12+,0,0
06/02/2023 09:00:00 AM,BX12+,897,190
09/02/2020 09:00:00 AM,BX12+,636,159
09/20/2022 05:00:00 PM,BX12+,1232,249
04/20/2023 01:00:00 PM,BX12+,921,182
05/18/2024 12:00:00 PM,BX12+,622,112
11/23/2022 10:00:00 PM,BX12+,106,20
05/28/2024 07:00:00 AM,BX12+,949,159
04/16/2022 04:00:00 AM,BX12+,0,0
11/19/2020 08:00:00 PM,BX12+,380,61
10/14/2021 06:00:00 AM,BX12+,1182,170
04/09/2024 03:00:00 PM,BX12+,811,115
08/21/2023 07:00:00 AM,BX12+,1158,184
01/16/2022 10:00:00 PM,BX12+,49,9
05/16/2023 12:00:00 PM,BX12+,794,169
10/24/2024 09:00:00 PM,BX12+,132,28
08/03/2022 09:00:00 AM,BX12+,1008,201
03/22/2021 08:00:00 AM,BX12+,1577,274
02/12/2023 08:00:00 PM,BX12+,241,38
11/24/2021 01:00:00 PM,BX12+,1072,197
04/06/2023 11:00:00 AM,BX12+,764,160
03/22/2023 12:00:00 PM,BX12+,914,202
03/09/2024 12:00:00 AM,BX12+,0,0
12/01/2021 09:00:00 AM,BX12+,1086,232
05/13/2022 01:00:00 PM,BX12+,971,202
07/22/2021 09:00:00 PM,BX12+,302,52
09/24/2022 02:00:00 AM,BX12+,2,1
09/07/2022 12:00:00 AM,BX12+,0,0
09/14/2020 04:00:00 PM,BX12+,1200,238
10/13/2021 10:00:00 AM,BX12+,892,228
06/07/2022 01:00:00 PM,BX12+,1074,205
07/19/2022 03:00:00 AM,BX12+,0,0
10/12/2024 07:00:00 PM,BX12+,352,52
03/05/2021 02:00:00 AM,BX12+,0,0
03/05/2022 08:00:00 PM,BX12+,312,40
10/16/2024 11:00:00 AM,BX12+,614,129
03/23/2021 08:00:00 PM,BX12+,443,61
04/28/2021 02:00:00 AM,BX12+,0,0
01/30/2024 05:00:00 AM,BX12+,142,16
01/08/2024 08:00:00 AM,BX12+,1101,215
04/07/2021 01:00:00 AM,BX12+,0,0
08/06/2021 11:00:00 PM,BX12+,30,4
12/03/2021 03:00:00 AM,BX12+,0,0
04/19/2024 02:00:00 PM,BX12+,657,110
09/18/2023 06:00:00 PM,BX12+,465,89
02/10/2024 05:00:00 PM,BX12+,544,95
01/21/2021 11:00:00 PM,BX12+,19,2
04/01/2023 05:00:00 PM,BX12+,791,120
09/23/2024 07:00:00 AM,BX12+,1292,211
10/28/2021 10:00:00 PM,BX12+,127,16
07/20/2021 01:00:00 AM,BX12+,2,0
04/28/2021 10:00:00 AM,BX12+,846,214
03/15/2021 06:00:00 PM,BX12+,808,143
02/27/2022 11:00:00 PM,BX12+,26,4
03/29/2024 01:00:00 PM,BX12+,729,146
06/07/2023 02:00:00 AM,BX12+,0,0
06/25/2024 01:00:00 PM,BX12+,602,125
07/09/2022 07:00:00 AM,BX12+,725,115
03/05/2022 09:00:00 PM,BX12+,204,29
12/19/2023 08:00:00 PM,BX12+,278,42
01/25/2024 05:00:00 AM,BX12+,126,14
10/29/2023 12:00:00 AM,BX12+,7,1
06/15/2023 10:00:00 PM,BX12+,119,20
09/05/2023 03:00:00 AM,BX12+,0,0
01/13/2021 01:00:00 AM,BX12+,0,0
04/26/2021 09:00:00 AM,BX12+,999,234
04/27/2024 06:00:00 PM,BX12+,477,80
01/23/2022 03:00:00 AM,BX12+,0,0
10/05/2024 09:00:00 PM,BX12+,157,30
11/02/2024 12:00:00 PM,BX12+,670,109
04/24/2024 08:00:00 AM,BX12+,1013,198
11/09/2024 09:00:00 AM,BX12+,506,110
06/23/2023 07:00:00 AM,BX12+,1402,237
04/12/2021 05:00:00 AM,BX12+,163,22
08/09/2022 07:00:00 PM,BX12+,538,107
10/10/2023 10:00:00 AM,BX12+,710,158
06/09/2021 02:00:00 PM,BX12+,1207,239
12/18/2022 02:00:00 AM,BX12+,0,0
11/04/2021 01:00:00 PM,BX12+,1014,191
11/15/2021 06:00:00 PM,BX12+,918,166
12/26/2023 10:00:00 AM,BX12+,531,119
01/23/2021 03:00:00 AM,BX12+,0,0
12/21/2020 10:00:00 AM,BX12+,844,206
07/19/2023 04:00:00 PM,BX12+,1051,191
10/18/2022 07:00:00 PM,BX12+,605,108
12/08/2023 11:00:00 AM,BX12+,641,131
05/11/2023 09:00:00 AM,BX12+,1038,244
11/22/2021 11:00:00 PM,BX12+,28,4
04/07/2022 01:00:00 PM,BX12+,859,158
12/05/2024 04:00:00 AM,BX12+,0,0
06/20/2022 09:00:00 PM,BX12+,255,38
05/01/2021 11:00:00 PM,BX12+,33,7
11/28/2023 07:00:00 AM,BX12+,1257,181
12/13/2022 01:00:00 AM,BX12+,0,0
03/04/2022 11:00:00 PM,BX12+,33,6
09/20/2024 01:00:00 PM,BX12+,856,119
09/18/2021 02:00:00 PM,BX12+,1089,214
07/22/2024 11:00:00 AM,BX12+,461,83
10/11/2022 07:00:00 PM,BX12+,574,106
04/01/2022 05:00:00 PM,BX12+,971,211
03/13/2023 01:00:00 PM,BX12+,871,189
08/02/2022 02:00:00 PM,BX12+,1012,199
10/24/2024 04:00:00 PM,BX12+,901,183
03/24/2024 01:00:00 PM,BX12+,584,72
07/24/2024 01:00:00 PM,BX12+,618,121
07/01/2022 11:00:00 PM,BX12+,30,9
11/05/2022 02:00:00 PM,BX12+,993,176
11/26/2023 12:00:00 PM,BX12+,517,68
01/10/2021 05:00:00 AM,BX12+,2,0
09/20/2022 10:00:00 AM,BX12+,824,186
02/07/2022 05:00:00 AM,BX12+,159,17
06/01/2022 08:00:00 PM,BX12+,241,37
06/05/2021 03:00:00 AM,BX12+,0,0
01/20/2022 03:00:00 AM,BX12+,0,0
12/22/2023 06:00:00 PM,BX12+,444,78
11/21/2024 07:00:00 PM,BX12+,249,55
05/22/2021 08:00:00 PM,BX12+,463,60
04/04/2023 04:00:00 PM,BX12+,1267,249
08/26/2024 05:00:00 AM,BX12+,99,17
03/02/2022 10:00:00 PM,BX12+,102,17
10/01/2024 02:00:00 PM,BX12+,850,165
02/21/2024 02:00:00 PM,BX12+,733,138
10/10/2024 12:00:00 AM,BX12+,2,1
09/30/2021 04:00:00 PM,BX12+,1461,270
09/19/2021 10:00:00 AM,BX12+,554,97
08/13/2023 11:00:00 PM,BX12+,26,7
12/12/2024 12:00:00 AM,BX12+,1,0
07/01/2024 12:00:00 PM,BX12+,566,119
03/28/2022 04:00:00 AM,BX12+,0,0
04/17/2022 01:00:00 AM,BX12+,0,0
03/10/2021 05:00:00 AM,BX12+,164,26
12/28/2021 04:00:00 PM,BX12+,1016,196
10/11/2021 09:00:00 PM,BX12+,236,24
09/28/2023 05:00:00 AM,BX12+,169,20
02/28/2023 03:00:00 PM,BX12+,1116,221
03/28/2023 07:00:00 AM,BX12+,1611,248
01/23/2021 08:00:00 PM,BX12+,311,45
08/05/2024 04:00:00 PM,BX12+,663,125
03/19/2021 01:00:00 PM,BX12+,1009,213
08/11/2024 12:00:00 AM,BX12+,1,1
10/03/2023 12:00:00 AM,BX12+,0,0
11/16/2020 10:00:00 AM,BX12+,727,160
04/16/2023 04:00:00 AM,BX12+,0,0
05/23/2021 06:00:00 PM,BX12+,618,80
03/11/2021 04:00:00 PM,BX12+,1280,229
05/16/2021 12:00:00 PM,BX12+,791,142
09/12/2022 08:00:00 PM,BX12+,428,72
05/19/2023 10:00:00 AM,BX12+,818,190
12/24/2024 05:00:00 PM,BX12+,394,91
11/06/2020 01:00:00 PM,BX12+,1027,203
08/24/2024 07:00:00 PM,BX12+,274,37
11/01/2020 09:00:00 PM,BX12+,160,17
12/19/2024 09:00:00 PM,BX12+,131,27
11/11/2020 04:00:00 PM,BX12+,956,205
07/14/2021 09:00:00 PM,BX12+,296,48
09/20/2021 12:00:00 AM,BX12+,0,0
09/09/2021 03:00:00 AM,BX12+,0,0
08/01/2024 10:00:00 PM,BX12+,71,18
06/28/2024 06:00:00 AM,BX12+,523,75
11/29/2021 07:00:00 PM,BX12+,587,95
01/07/2022 01:00:00 PM,BX12+,601,114
08/11/2022 01:00:00 PM,BX12+,927,181
09/03/2023 08:00:00 PM,BX12+,229,43
09/23/2023 10:00:00 PM,BX12+,90,17
09/25/2022 05:00:00 AM,BX12+,12,0
07/17/2024 03:00:00 AM,BX12+,0,0
04/09/2024 05:00:00 PM,BX12+,761,131
12/28/2022 09:00:00 AM,BX12+,790,188
05/26/2022 08:00:00 PM,BX12+,460,64
01/04/2023 05:00:00 AM,BX12+,174,18
06/27/2024 06:00:00 AM,BX12+,552,85
07/08/2023 03:00:00 AM,BX12+,0,0
11/20/2024 02:00:00 AM,BX12+,0,0
07/18/2021 11:00:00 PM,BX12+,50,17
01/29/2023 10:00:00 AM,BX12+,399,56
05/06/2021 08:00:00 PM,BX12+,490,93
08/20/2024 12:00:00 PM,BX12+,505,117
02/07/2021 07:00:00 PM,BX12+,184,22
11/13/2020 07:00:00 PM,BX12+,569,106
12/16/2023 10:00:00 PM,BX12+,114,20
07/04/2022 02:00:00 AM,BX12+,0,0
06/14/2022 04:00:00 AM,BX12+,2,0
04/01/2024 08:00:00 AM,BX12+,892,184
06/09/2022 01:00:00 PM,BX12+,1031,198
07/14/2021 08:00:00 PM,BX12+,525,81
10/14/2020 09:00:00 AM,BX12+,989,207
08/08/2021 10:00:00 AM,BX12+,483,72
12/20/2021 11:00:00 PM,BX12+,27,4
01/28/2024 12:00:00 PM,BX12+,264,40
11/30/2022 03:00:00 AM,BX12+,0,0
12/08/2023 06:00:00 PM,BX12+,569,102
12/17/2024 03:00:00 AM,BX12+,0,0
11/05/2022 07:00:00 PM,BX12+,512,76
06/04/2021 02:00:00 PM,BX12+,1146,259
12/15/2021 08:00:00 AM,BX12+,1650,269
09/19/2024 02:00:00 PM,BX12+,864,121
09/19/2020 06:00:00 PM,BX12+,763,134
05/17/2023 02:00:00 PM,BX12+,1036,212
11/11/2022 12:00:00 AM,BX12+,0,0
08/04/2023 01:00:00 AM,BX12+,0,0
03/05/2022 12:00:00 AM,BX12+,0,0
05/22/2024 06:00:00 AM,BX12+,696,111
03/07/2024 01:00:00 AM,BX12+,0,0
01/13/2021 08:00:00 AM,BX12+,1379,252
11/18/2022 09:00:00 PM,BX12+,242,35
03/25/2024 02:00:00 AM,BX12+,0,0
06/22/2021 07:00:00 PM,BX12+,554,92
06/04/2023 11:00:00 PM,BX12+,22,4
09/16/2020 05:00:00 PM,BX12+,1264,238
01/16/2021 10:00:00 PM,BX12+,141,13
