transit_timestamp,bus_route,ridership,transfers
02/25/2025 07:00:00 AM,BX12+,1302,235
05/01/2025 02:00:00 PM,BX12+,2038,470
03/09/2025 06:00:00 PM,BX12+,347,52
05/29/2025 10:00:00 PM,BX12+,201,42
07/05/2025 01:00:00 AM,BX12+,0,0
04/16/2025 09:00:00 PM,BX12+,181,45
03/05/2025 06:00:00 PM,BX12+,402,108
02/08/2025 04:00:00 PM,BX12+,0,0
07/10/2025 04:00:00 PM,BX12+,2079,467
07/28/2025 03:00:00 AM,BX12+,4,2
06/04/2025 04:00:00 AM,BX12+,0,0
08/19/2025 01:00:00 PM,BX12+,1676,416
08/29/2025 01:00:00 PM,BX12+,976,223
03/11/2025 02:00:00 AM,BX12+,0,0
07/04/2025 03:00:00 AM,BX12+,0,0
03/14/2025 04:00:00 AM,BX12+,0,0
08/07/2025 12:00:00 PM,BX12+,1707,378
07/04/2025 01:00:00 AM,BX12+,0,0
06/25/2025 10:00:00 PM,BX12+,146,50
07/14/2025 11:00:00 AM,BX12+,1394,360
04/19/2025 01:00:00 AM,BX12+,2,1
04/09/2025 11:00:00 PM,BX12+,12,2
04/07/2025 07:00:00 AM,BX12+,1397,272
05/09/2025 12:00:00 AM,BX12+,6,2
05/06/2025 12:00:00 PM,BX12+,1500,313
06/04/2025 08:00:00 AM,BX12+,2832,502
06/11/2025 10:00:00 AM,BX12+,1837,423
01/06/2025 10:00:00 PM,BX12+,55,10
01/09/2025 01:00:00 PM,BX12+,595,122
01/28/2025 09:00:00 AM,BX12+,0,0
03/01/2025 02:00:00 AM,BX12+,0,0
02/03/2025 12:00:00 AM,BX12+,0,0
03/21/2025 07:00:00 PM,BX12+,470,105
04/27/2025 03:00:00 AM,BX12+,0,0
03/09/2025 05:00:00 AM,BX12+,14,1
06/25/2025 07:00:00 PM,BX12+,1054,218
02/05/2025 01:00:00 AM,BX12+,0,0
02/13/2025 08:00:00 AM,BX12+,1185,250
09/02/2025 08:00:00 PM,BX12+,0,0
08/16/2025 08:00:00 PM,BX12+,603,124
08/02/2025 05:00:00 PM,BX12+,1402,310
06/24/2025 07:00:00 AM,BX12+,3123,564
07/02/2025 09:00:00 AM,BX12+,1901,465
02/12/2025 05:00:00 AM,BX12+,135,23
04/04/2025 04:00:00 PM,BX12+,1016,214
06/28/2025 03:00:00 AM,BX12+,0,0
03/27/2025 01:00:00 PM,BX12+,892,200
08/28/2025 10:00:00 PM,BX12+,86,25
07/03/2025 11:00:00 AM,BX12+,1514,378
04/18/2025 11:00:00 AM,BX12+,707,181
02/02/2025 12:00:00 PM,BX12+,0,0
07/30/2025 10:00:00 AM,BX12+,1448,374
03/05/2025 09:00:00 AM,BX12+,934,226
06/13/2025 04:00:00 AM,BX12+,0,0
04/21/2025 12:00:00 PM,BX12+,916,206
01/23/2025 02:00:00 PM,BX12+,780,172
01/16/2025 10:00:00 PM,BX12+,67,22
04/26/2025 06:00:00 PM,BX12+,501,79
05/23/2025 12:00:00 AM,BX12+,12,4
04/23/2025 04:00:00 PM,BX12+,1118,244
03/10/2025 06:00:00 PM,BX12+,716,187
05/15/2025 10:00:00 PM,BX12+,204,31
04/11/2025 11:00:00 PM,BX12+,7,2
04/22/2025 08:00:00 AM,BX12+,1328,294
03/06/2025 10:00:00 PM,BX12+,73,14
03/14/2025 12:00:00 PM,BX12+,760,155
07/03/2025 04:00:00 AM,BX12+,28,2
03/04/2025 10:00:00 PM,BX12+,85,24
07/26/2025 10:00:00 AM,BX12+,1224,288
01/17/2025 08:00:00 AM,BX12+,959,223
07/23/2025 05:00:00 PM,BX12+,2250,573
05/24/2025 10:00:00 AM,BX12+,1242,309
08/27/2025 04:00:00 PM,BX12+,1245,320
04/24/2025 12:00:00 PM,BX12+,955,218
03/31/2025 05:00:00 PM,BX12+,902,222
02/09/2025 11:00:00 AM,BX12+,0,0
08/20/2025 09:00:00 AM,BX12+,1831,518
01/06/2025 01:00:00 PM,BX12+,649,165
02/05/2025 05:00:00 PM,BX12+,0,0
04/04/2025 11:00:00 PM,BX12+,19,7
05/07/2025 09:00:00 AM,BX12+,1998,365
07/11/2025 07:00:00 PM,BX12+,1003,222
06/27/2025 03:00:00 AM,BX12+,0,0
05/13/2025 01:00:00 AM,BX12+,2,0
02/02/2025 02:00:00 PM,BX12+,0,0
02/13/2025 12:00:00 PM,BX12+,746,182
07/26/2025 07:00:00 AM,BX12+,1238,236
07/13/2025 12:00:00 PM,BX12+,1119,234
06/04/2025 08:00:00 PM,BX12+,741,170
01/22/2025 07:00:00 PM,BX12+,269,58
07/24/2025 03:00:00 PM,BX12+,2064,480
07/18/2025 06:00:00 AM,BX12+,1781,342
08/31/2025 10:00:00 AM,BX12+,0,0
01/15/2025 10:00:00 PM,BX12+,54,16
03/15/2025 02:00:00 PM,BX12+,811,131
04/24/2025 04:00:00 PM,BX12+,1231,253
08/15/2025 01:00:00 AM,BX12+,0,0
04/30/2025 09:00:00 AM,BX12+,861,195
04/03/2025 10:00:00 AM,BX12+,705,174
07/28/2025 10:00:00 AM,BX12+,1389,340
07/21/2025 06:00:00 AM,BX12+,1979,320
04/08/2025 05:00:00 PM,BX12+,1055,219
08/05/2025 01:00:00 AM,BX12+,0,0
07/01/2025 01:00:00 AM,BX12+,0,0
02/09/2025 11:00:00 PM,BX12+,0,0
03/04/2025 05:00:00 AM,BX12+,164,23
05/10/2025 04:00:00 PM,BX12+,1449,210
05/01/2025 11:00:00 AM,BX12+,1571,370
05/31/2025 06:00:00 AM,BX12+,506,70
06/07/2025 07:00:00 AM,BX12+,1200,252
07/13/2025 02:00:00 AM,BX12+,0,0
02/27/2025 01:00:00 AM,BX12+,0,0
04/12/2025 06:00:00 AM,BX12+,195,33
03/01/2025 11:00:00 PM,BX12+,28,13
04/01/2025 12:00:00 PM,BX12+,804,186
09/02/2025 12:00:00 PM,BX12+,0,0
06/26/2025 05:00:00 AM,BX12+,240,36
04/14/2025 11:00:00 AM,BX12+,755,189
02/23/2025 12:00:00 AM,BX12+,7,1
06/23/2025 04:00:00 AM,BX12+,0,0
08/26/2025 05:00:00 AM,BX12+,133,19
02/22/2025 07:00:00 AM,BX12+,452,71
07/31/2025 09:00:00 AM,BX12+,1864,370
07/24/2025 12:00:00 AM,BX12+,22,10
02/15/2025 04:00:00 AM,BX12+,0,0
04/05/2025 12:00:00 AM,BX12+,11,8
02/13/2025 08:00:00 PM,BX12+,266,52
01/29/2025 01:00:00 PM,BX12+,0,0
08/01/2025 05:00:00 PM,BX12+,1809,444
03/08/2025 04:00:00 PM,BX12+,688,128
04/10/2025 04:00:00 AM,BX12+,0,0
06/23/2025 01:00:00 AM,BX12+,6,0
05/22/2025 08:00:00 AM,BX12+,2176,378
08/13/2025 06:00:00 PM,BX12+,1246,274
06/30/2025 05:00:00 AM,BX12+,341,56
04/17/2025 10:00:00 PM,BX12+,96,29
04/08/2025 09:00:00 AM,BX12+,853,190
08/09/2025 08:00:00 AM,BX12+,1307,312
04/15/2025 01:00:00 PM,BX12+,910,212
07/15/2025 01:00:00 AM,BX12+,0,0
04/16/2025 06:00:00 AM,BX12+,811,144
07/30/2025 08:00:00 AM,BX12+,2859,655
08/15/2025 07:00:00 AM,BX12+,2864,657
04/17/2025 03:00:00 PM,BX12+,1118,241
04/21/2025 09:00:00 AM,BX12+,830,189
06/20/2025 06:00:00 PM,BX12+,1328,288
01/11/2025 02:00:00 PM,BX12+,537,108
02/14/2025 10:00:00 PM,BX12+,98,25
07/19/2025 06:00:00 PM,BX12+,1178,248
01/16/2025 05:00:00 PM,BX12+,691,147
02/26/2025 09:00:00 PM,BX12+,166,36
02/07/2025 02:00:00 PM,BX12+,0,0
03/18/2025 12:00:00 AM,BX12+,1,0
07/23/2025 08:00:00 PM,BX12+,718,137
03/19/2025 05:00:00 PM,BX12+,1005,209
01/21/2025 11:00:00 PM,BX12+,6,0
01/04/2025 09:00:00 PM,BX12+,97,15
02/26/2025 12:00:00 AM,BX12+,9,4
06/18/2025 09:00:00 AM,BX12+,1970,494
08/08/2025 08:00:00 PM,BX12+,742,156
06/23/2025 07:00:00 PM,BX12+,910,206
01/26/2025 12:00:00 AM,BX12+,0,0
06/03/2025 02:00:00 PM,BX12+,1995,456
05/07/2025 10:00:00 PM,BX12+,195,51
08/03/2025 03:00:00 AM,BX12+,0,0
01/03/2025 09:00:00 AM,BX12+,567,131
07/24/2025 01:00:00 PM,BX12+,1707,409
07/21/2025 03:00:00 AM,BX12+,0,0
04/17/2025 08:00:00 PM,BX12+,359,61
04/07/2025 10:00:00 PM,BX12+,90,23
05/07/2025 11:00:00 PM,BX12+,40,5
03/26/2025 08:00:00 AM,BX12+,1354,296
01/01/2025 05:00:00 AM,BX12+,8,0
03/18/2025 06:00:00 PM,BX12+,653,147
07/04/2025 02:00:00 AM,BX12+,0,0
03/27/2025 06:00:00 PM,BX12+,728,179
09/02/2025 01:00:00 AM,BX12+,0,0
06/11/2025 11:00:00 AM,BX12+,1558,390
05/11/2025 11:00:00 PM,BX12+,24,6
03/24/2025 10:00:00 PM,BX12+,89,20
08/01/2025 02:00:00 AM,BX12+,0,0
08/09/2025 04:00:00 PM,BX12+,1534,296
01/01/2025 10:00:00 AM,BX12+,179,35
04/05/2025 04:00:00 AM,BX12+,0,0
08/23/2025 12:00:00 PM,BX12+,1519,380
08/06/2025 07:00:00 PM,BX12+,903,216
02/13/2025 05:00:00 AM,BX12+,133,16
03/02/2025 07:00:00 PM,BX12+,217,40
08/14/2025 08:00:00 AM,BX12+,2843,617
03/30/2025 02:00:00 PM,BX12+,589,111
03/02/2025 12:00:00 PM,BX12+,449,67
01/31/2025 06:00:00 PM,BX12+,0,0
05/27/2025 02:00:00 AM,BX12+,2,2
06/09/2025 10:00:00 AM,BX12+,1419,284
08/21/2025 03:00:00 AM,BX12+,0,0
06/29/2025 03:00:00 PM,BX12+,1028,194
07/23/2025 10:00:00 PM,BX12+,157,52
07/13/2025 01:00:00 AM,BX12+,0,0
06/06/2025 01:00:00 AM,BX12+,0,0
07/12/2025 06:00:00 PM,BX12+,1056,262
04/06/2025 02:00:00 AM,BX12+,0,0
01/24/2025 08:00:00 AM,BX12+,1051,251
05/08/2025 04:00:00 PM,BX12+,2271,336
01/31/2025 05:00:00 AM,BX12+,0,0
04/25/2025 05:00:00 AM,BX12+,130,16
04/08/2025 03:00:00 PM,BX12+,1187,250
03/10/2025 05:00:00 AM,BX12+,146,18
03/18/2025 04:00:00 AM,BX12+,0,0
08/23/2025 01:00:00 AM,BX12+,0,0
04/24/2025 10:00:00 PM,BX12+,70,20
04/05/2025 06:00:00 AM,BX12+,193,29
03/17/2025 11:00:00 PM,BX12+,7,0
01/14/2025 01:00:00 AM,BX12+,0,0
06/20/2025 03:00:00 AM,BX12+,0,0
04/30/2025 05:00:00 PM,BX12+,1110,228
06/11/2025 07:00:00 PM,BX12+,1090,264
06/24/2025 11:00:00 PM,BX12+,30,20
06/01/2025 11:00:00 AM,BX12+,1066,242
02/09/2025 01:00:00 AM,BX12+,0,0
02/26/2025 03:00:00 AM,BX12+,0,0
01/02/2025 06:00:00 AM,BX12+,643,106
05/13/2025 01:00:00 PM,BX12+,1824,251
05/04/2025 10:00:00 AM,BX12+,951,190
03/10/2025 07:00:00 PM,BX12+,464,109
06/17/2025 11:00:00 PM,BX12+,14,4
08/29/2025 09:00:00 AM,BX12+,994,261
04/17/2025 09:00:00 PM,BX12+,204,44
04/21/2025 11:00:00 AM,BX12+,744,195
05/26/2025 08:00:00 AM,BX12+,1268,252
03/21/2025 02:00:00 AM,BX12+,0,0
07/16/2025 09:00:00 PM,BX12+,369,40
02/28/2025 01:00:00 AM,BX12+,0,0
02/15/2025 05:00:00 AM,BX12+,6,2
05/29/2025 08:00:00 PM,BX12+,719,110
05/10/2025 01:00:00 AM,BX12+,4,2
04/14/2025 02:00:00 PM,BX12+,1049,258
07/09/2025 11:00:00 PM,BX12+,14,8
01/08/2025 11:00:00 AM,BX12+,458,124
05/21/2025 07:00:00 AM,BX12+,3077,530
01/15/2025 10:00:00 AM,BX12+,538,147
03/03/2025 12:00:00 PM,BX12+,802,177
08/11/2025 02:00:00 PM,BX12+,1783,408
06/08/2025 02:00:00 PM,BX12+,1371,280
07/17/2025 07:00:00 PM,BX12+,1033,269
02/24/2025 05:00:00 PM,BX12+,944,231
06/29/2025 12:00:00 PM,BX12+,916,190
05/29/2025 03:00:00 AM,BX12+,0,0
05/14/2025 11:00:00 AM,BX12+,1418,225
02/24/2025 05:00:00 AM,BX12+,160,26
07/08/2025 05:00:00 AM,BX12+,322,36
05/28/2025 05:00:00 AM,BX12+,297,38
02/10/2025 03:00:00 AM,BX12+,0,0
04/16/2025 10:00:00 AM,BX12+,820,209
02/15/2025 03:00:00 PM,BX12+,370,66
02/06/2025 03:00:00 PM,BX12+,0,0
05/18/2025 12:00:00 PM,BX12+,1208,282
05/15/2025 03:00:00 AM,BX12+,0,0
04/02/2025 05:00:00 AM,BX12+,134,16
04/09/2025 05:00:00 AM,BX12+,151,23
05/24/2025 08:00:00 PM,BX12+,638,112
01/07/2025 07:00:00 AM,BX12+,1042,159
05/27/2025 01:00:00 AM,BX12+,6,2
02/05/2025 01:00:00 PM,BX12+,0,0
08/20/2025 12:00:00 AM,BX12+,16,12
03/18/2025 07:00:00 PM,BX12+,528,121
05/01/2025 05:00:00 PM,BX12+,1925,347
01/08/2025 03:00:00 PM,BX12+,758,162
01/07/2025 05:00:00 AM,BX12+,108,9
07/21/2025 11:00:00 PM,BX12+,20,4
05/14/2025 02:00:00 PM,BX12+,1790,272
05/27/2025 08:00:00 PM,BX12+,611,131
08/02/2025 08:00:00 PM,BX12+,939,215
06/25/2025 07:00:00 AM,BX12+,2945,522
03/06/2025 03:00:00 PM,BX12+,1113,216
01/13/2025 06:00:00 PM,BX12+,462,124
05/01/2025 03:00:00 PM,BX12+,2108,480
04/04/2025 01:00:00 AM,BX12+,0,0
06/18/2025 04:00:00 AM,BX12+,0,0
07/30/2025 08:00:00 PM,BX12+,584,131
03/28/2025 05:00:00 AM,BX12+,128,18
04/20/2025 11:00:00 AM,BX12+,452,79
06/12/2025 10:00:00 AM,BX12+,1668,412
06/06/2025 08:00:00 AM,BX12+,2663,632
05/27/2025 08:00:00 AM,BX12+,3033,684
08/11/2025 11:00:00 AM,BX12+,1503,413
07/04/2025 02:00:00 PM,BX12+,1367,290
06/19/2025 01:00:00 PM,BX12+,1633,390
08/25/2025 04:00:00 AM,BX12+,2,0
05/12/2025 06:00:00 AM,BX12+,2083,338
08/30/2025 04:00:00 PM,BX12+,0,0
04/12/2025 05:00:00 PM,BX12+,481,93
02/28/2025 12:00:00 AM,BX12+,5,4
03/25/2025 06:00:00 PM,BX12+,753,180
06/09/2025 09:00:00 PM,BX12+,332,92
07/29/2025 05:00:00 AM,BX12+,286,38
03/29/2025 12:00:00 PM,BX12+,839,160
03/30/2025 10:00:00 AM,BX12+,424,89
07/12/2025 01:00:00 AM,BX12+,1,0
01/25/2025 10:00:00 AM,BX12+,0,0
03/11/2025 06:00:00 PM,BX12+,714,164
06/09/2025 06:00:00 AM,BX12+,1978,367
05/26/2025 10:00:00 PM,BX12+,143,45
06/01/2025 02:00:00 AM,BX12+,0,0
04/09/2025 02:00:00 PM,BX12+,956,201
02/16/2025 06:00:00 PM,BX12+,253,37
03/20/2025 11:00:00 AM,BX12+,714,163
03/01/2025 08:00:00 PM,BX12+,213,39
02/14/2025 06:00:00 PM,BX12+,473,107
05/29/2025 08:00:00 AM,BX12+,2576,618
01/12/2025 04:00:00 PM,BX12+,474,84
06/30/2025 02:00:00 AM,BX12+,0,0
05/29/2025 07:00:00 AM,BX12+,2787,542
06/30/2025 02:00:00 PM,BX12+,1878,468
07/10/2025 11:00:00 PM,BX12+,41,17
05/26/2025 09:00:00 AM,BX12+,1314,252
08/30/2025 05:00:00 AM,BX12+,0,0
03/23/2025 08:00:00 PM,BX12+,205,33
01/28/2025 01:00:00 AM,BX12+,0,0
01/23/2025 10:00:00 PM,BX12+,67,17
06/13/2025 06:00:00 PM,BX12+,1252,190
04/27/2025 10:00:00 AM,BX12+,409,97
02/12/2025 12:00:00 AM,BX12+,1,0
04/14/2025 12:00:00 AM,BX12+,3,0
03/19/2025 01:00:00 AM,BX12+,2,1
08/18/2025 01:00:00 PM,BX12+,1773,426
03/09/2025 12:00:00 PM,BX12+,497,100
04/27/2025 03:00:00 PM,BX12+,572,110
05/17/2025 11:00:00 PM,BX12+,50,10
05/19/2025 12:00:00 AM,BX12+,4,2
08/22/2025 10:00:00 PM,BX12+,194,58
08/13/2025 07:00:00 PM,BX12+,525,140
03/30/2025 05:00:00 PM,BX12+,441,79
08/14/2025 10:00:00 PM,BX12+,150,42
05/13/2025 08:00:00 AM,BX12+,2829,431
05/28/2025 08:00:00 PM,BX12+,562,131
04/20/2025 02:00:00 AM,BX12+,0,0
06/11/2025 09:00:00 PM,BX12+,432,92
06/13/2025 06:00:00 AM,BX12+,2050,336
05/06/2025 02:00:00 PM,BX12+,1895,386
05/30/2025 09:00:00 AM,BX12+,2014,445
08/12/2025 11:00:00 PM,BX12+,34,4
04/25/2025 09:00:00 AM,BX12+,852,233
07/22/2025 11:00:00 AM,BX12+,1620,388
02/20/2025 06:00:00 PM,BX12+,473,121
03/05/2025 07:00:00 AM,BX12+,1482,247
07/15/2025 01:00:00 PM,BX12+,1751,404
04/08/2025 06:00:00 PM,BX12+,694,161
07/22/2025 09:00:00 AM,BX12+,2016,463
02/12/2025 06:00:00 PM,BX12+,605,145
02/21/2025 03:00:00 PM,BX12+,896,186
08/05/2025 08:00:00 AM,BX12+,3024,709
07/27/2025 08:00:00 PM,BX12+,415,81
06/26/2025 04:00:00 PM,BX12+,2122,482
02/10/2025 12:00:00 AM,BX12+,9,4
08/02/2025 11:00:00 PM,BX12+,117,52
01/11/2025 08:00:00 PM,BX12+,177,31
06/20/2025 05:00:00 PM,BX12+,1676,333
03/29/2025 09:00:00 AM,BX12+,584,137
02/22/2025 01:00:00 AM,BX12+,0,0
08/19/2025 07:00:00 PM,BX12+,976,252
05/13/2025 12:00:00 PM,BX12+,1535,261
01/26/2025 05:00:00 PM,BX12+,0,0
08/06/2025 09:00:00 PM,BX12+,370,78
06/04/2025 12:00:00 PM,BX12+,1473,312
01/13/2025 09:00:00 AM,BX12+,645,147
08/09/2025 05:00:00 AM,BX12+,12,0
08/02/2025 10:00:00 AM,BX12+,1363,338
01/29/2025 03:00:00 AM,BX12+,0,0
08/12/2025 05:00:00 PM,BX12+,1858,406
06/20/2025 02:00:00 AM,BX12+,0,0
01/06/2025 10:00:00 AM,BX12+,495,135
06/26/2025 01:00:00 PM,BX12+,1516,300
06/16/2025 10:00:00 AM,BX12+,1317,308
05/11/2025 10:00:00 PM,BX12+,166,28
06/08/2025 01:00:00 AM,BX12+,8,0
01/19/2025 09:00:00 AM,BX12+,263,41
07/03/2025 03:00:00 AM,BX12+,0,0
08/21/2025 03:00:00 PM,BX12+,1903,410
03/31/2025 12:00:00 PM,BX12+,762,200
05/26/2025 03:00:00 AM,BX12+,0,0
07/21/2025 05:00:00 AM,BX12+,337,52
04/02/2025 08:00:00 PM,BX12+,263,52
04/29/2025 09:00:00 AM,BX12+,968,189
05/18/2025 02:00:00 AM,BX12+,0,0
08/13/2025 05:00:00 PM,BX12+,2171,490
01/20/2025 09:00:00 PM,BX12+,98,20
03/13/2025 02:00:00 AM,BX12+,0,0
09/01/2025 12:00:00 PM,BX12+,0,0
08/19/2025 10:00:00 AM,BX12+,1604,492
05/16/2025 06:00:00 AM,BX12+,1918,209
02/04/2025 03:00:00 PM,BX12+,0,0
07/22/2025 03:00:00 PM,BX12+,2397,580
07/29/2025 07:00:00 AM,BX12+,3199,746
06/26/2025 05:00:00 PM,BX12+,1852,424
05/26/2025 01:00:00 PM,BX12+,1611,327
02/18/2025 09:00:00 PM,BX12+,146,34
02/10/2025 05:00:00 PM,BX12+,865,186
02/24/2025 12:00:00 PM,BX12+,735,186
03/08/2025 06:00:00 PM,BX12+,468,92
06/15/2025 03:00:00 PM,BX12+,1222,290
08/26/2025 12:00:00 AM,BX12+,9,4
08/30/2025 01:00:00 PM,BX12+,0,0
05/01/2025 06:00:00 PM,BX12+,1380,323
02/12/2025 01:00:00 PM,BX12+,841,179
04/10/2025 10:00:00 AM,BX12+,683,166
01/10/2025 04:00:00 PM,BX12+,804,164
07/14/2025 04:00:00 PM,BX12+,2155,498
02/11/2025 07:00:00 PM,BX12+,411,101
09/01/2025 08:00:00 AM,BX12+,0,0
07/01/2025 08:00:00 PM,BX12+,495,97
09/02/2025 06:00:00 PM,BX12+,0,0
08/25/2025 06:00:00 AM,BX12+,1694,324
06/11/2025 05:00:00 PM,BX12+,2111,516
02/07/2025 09:00:00 PM,BX12+,0,0
03/15/2025 06:00:00 PM,BX12+,520,73
08/09/2025 03:00:00 AM,BX12+,0,0
04/05/2025 01:00:00 PM,BX12+,673,148
08/13/2025 09:00:00 AM,BX12+,2027,538
01/19/2025 08:00:00 AM,BX12+,271,47
03/15/2025 01:00:00 PM,BX12+,811,171
06/17/2025 10:00:00 AM,BX12+,1685,391
01/24/2025 02:00:00 AM,BX12+,0,0
06/19/2025 09:00:00 AM,BX12+,1660,406
04/27/2025 02:00:00 PM,BX12+,632,97
01/03/2025 07:00:00 PM,BX12+,271,63
02/22/2025 11:00:00 AM,BX12+,606,113
06/17/2025 06:00:00 PM,BX12+,1287,273
07/05/2025 02:00:00 AM,BX12+,0,0
03/09/2025 02:00:00 AM,BX12+,0,0
04/01/2025 08:00:00 AM,BX12+,1326,281
01/28/2025 10:00:00 PM,BX12+,0,0
05/11/2025 08:00:00 AM,BX12+,687,122
09/01/2025 10:00:00 PM,BX12+,0,0
03/29/2025 07:00:00 AM,BX12+,581,112
06/13/2025 07:00:00 AM,BX12+,3092,576
02/01/2025 01:00:00 AM,BX12+,0,0
06/17/2025 10:00:00 PM,BX12+,179,56
03/29/2025 09:00:00 PM,BX12+,135,25
03/30/2025 04:00:00 AM,BX12+,0,0
05/25/2025 08:00:00 PM,BX12+,456,85
03/04/2025 01:00:00 AM,BX12+,0,0
08/20/2025 10:00:00 PM,BX12+,108,28
06/18/2025 08:00:00 PM,BX12+,760,96
01/19/2025 04:00:00 AM,BX12+,0,0
02/27/2025 05:00:00 PM,BX12+,1118,265
03/01/2025 07:00:00 AM,BX12+,506,93
04/01/2025 10:00:00 PM,BX12+,92,26
03/08/2025 09:00:00 AM,BX12+,544,116
04/28/2025 06:00:00 PM,BX12+,703,149
02/06/2025 05:00:00 AM,BX12+,0,0
05/02/2025 02:00:00 PM,BX12+,1833,407
03/28/2025 01:00:00 AM,BX12+,0,0
01/01/2025 08:00:00 PM,BX12+,91,16
02/05/2025 10:00:00 PM,BX12+,0,0
08/17/2025 05:00:00 PM,BX12+,902,196
06/12/2025 10:00:00 PM,BX12+,194,42
02/05/2025 04:00:00 AM,BX12+,0,0
03/05/2025 01:00:00 AM,BX12+,0,0
05/12/2025 01:00:00 PM,BX12+,2016,383
08/09/2025 09:00:00 AM,BX12+,1177,288
06/07/2025 02:00:00 AM,BX12+,0,0
03/31/2025 02:00:00 PM,BX12+,1005,220
08/25/2025 01:00:00 AM,BX12+,0,0
01/01/2025 10:00:00 PM,BX12+,38,8
02/21/2025 09:00:00 PM,BX12+,128,30
08/02/2025 07:00:00 AM,BX12+,1258,246
07/10/2025 09:00:00 AM,BX12+,1889,431
03/25/2025 04:00:00 AM,BX12+,1,0
08/20/2025 01:00:00 PM,BX12+,1478,399
08/06/2025 11:00:00 AM,BX12+,1439,340
07/12/2025 12:00:00 PM,BX12+,1336,326
01/22/2025 03:00:00 PM,BX12+,855,149
06/26/2025 03:00:00 PM,BX12+,1839,378
08/11/2025 04:00:00 AM,BX12+,2,0
04/29/2025 06:00:00 AM,BX12+,1051,171
08/16/2025 05:00:00 PM,BX12+,1325,335
04/18/2025 12:00:00 PM,BX12+,817,198
03/08/2025 03:00:00 PM,BX12+,714,156
02/26/2025 07:00:00 PM,BX12+,372,72
08/25/2025 05:00:00 AM,BX12+,268,42
08/08/2025 06:00:00 PM,BX12+,1479,361
02/18/2025 02:00:00 PM,BX12+,774,175
03/30/2025 07:00:00 AM,BX12+,254,49
01/06/2025 03:00:00 AM,BX12+,0,0
02/19/2025 07:00:00 AM,BX12+,1054,202
03/30/2025 07:00:00 PM,BX12+,265,53
07/22/2025 05:00:00 AM,BX12+,310,40
03/24/2025 04:00:00 PM,BX12+,1040,247
05/23/2025 06:00:00 AM,BX12+,1758,284
06/18/2025 11:00:00 PM,BX12+,48,8
02/24/2025 07:00:00 AM,BX12+,1350,248
04/07/2025 11:00:00 AM,BX12+,593,123
07/04/2025 10:00:00 AM,BX12+,946,211
04/02/2025 04:00:00 AM,BX12+,0,0
05/08/2025 05:00:00 PM,BX12+,1903,294
04/12/2025 12:00:00 PM,BX12+,660,113
04/23/2025 06:00:00 AM,BX12+,979,185
01/26/2025 06:00:00 AM,BX12+,0,0
04/18/2025 03:00:00 AM,BX12+,0,0
08/03/2025 10:00:00 PM,BX12+,160,44
07/20/2025 02:00:00 PM,BX12+,1093,216
07/19/2025 03:00:00 AM,BX12+,0,0
02/19/2025 08:00:00 PM,BX12+,252,51
06/14/2025 02:00:00 AM,BX12+,0,0
01/20/2025 12:00:00 AM,BX12+,1,0
04/27/2025 08:00:00 AM,BX12+,382,90
06/02/2025 10:00:00 AM,BX12+,1481,351
07/16/2025 03:00:00 PM,BX12+,2250,422
01/07/2025 11:00:00 AM,BX12+,425,108
07/19/2025 10:00:00 PM,BX12+,282,73
03/24/2025 03:00:00 PM,BX12+,984,191
06/19/2025 05:00:00 PM,BX12+,1395,342
06/08/2025 11:00:00 AM,BX12+,1026,268
02/08/2025 04:00:00 AM,BX12+,0,0
02/04/2025 09:00:00 PM,BX12+,0,0
01/31/2025 12:00:00 PM,BX12+,0,0
08/31/2025 07:00:00 PM,BX12+,0,0
07/09/2025 06:00:00 AM,BX12+,1905,344
02/11/2025 06:00:00 AM,BX12+,725,123
04/11/2025 02:00:00 PM,BX12+,1043,207
06/23/2025 09:00:00 PM,BX12+,418,96
01/14/2025 07:00:00 AM,BX12+,1113,180
04/26/2025 07:00:00 PM,BX12+,333,66
08/13/2025 08:00:00 PM,BX12+,536,106
08/16/2025 06:00:00 AM,BX12+,428,62
05/21/2025 02:00:00 PM,BX12+,1837,384
05/04/2025 08:00:00 PM,BX12+,364,76
07/25/2025 10:00:00 PM,BX12+,188,48
07/03/2025 12:00:00 PM,BX12+,1734,371
04/02/2025 09:00:00 AM,BX12+,905,223
08/10/2025 03:00:00 AM,BX12+,0,0
08/25/2025 07:00:00 AM,BX12+,2907,654
02/23/2025 10:00:00 PM,BX12+,46,8
05/19/2025 04:00:00 PM,BX12+,2380,499
02/08/2025 05:00:00 AM,BX12+,0,0
02/25/2025 12:00:00 PM,BX12+,787,180
03/20/2025 08:00:00 PM,BX12+,310,64
01/29/2025 08:00:00 PM,BX12+,0,0
04/23/2025 07:00:00 PM,BX12+,512,114
03/20/2025 01:00:00 AM,BX12+,0,0
05/25/2025 08:00:00 AM,BX12+,752,188
06/30/2025 11:00:00 PM,BX12+,40,16
01/11/2025 01:00:00 PM,BX12+,560,126
03/10/2025 08:00:00 AM,BX12+,1279,270
05/14/2025 01:00:00 AM,BX12+,0,0
06/21/2025 06:00:00 AM,BX12+,645,92
06/15/2025 05:00:00 AM,BX12+,2,0
03/02/2025 11:00:00 PM,BX12+,6,1
08/02/2025 02:00:00 PM,BX12+,1773,429
06/01/2025 09:00:00 PM,BX12+,320,69
01/07/2025 10:00:00 AM,BX12+,426,100
06/06/2025 09:00:00 PM,BX12+,397,74
